"","unid","cft_score"
"56479",66749,4
"56480",44361,7
"56481",44361,7
"56482",51637,5
"56483",51637,5
"56484",51637,5
"56485",51637,5
"56486",94303,6
"56487",165,4
"56488",97350,5
"56489",56211,7
"56490",26944,7
"56491",25163,4
"56492",25163,4
"56493",25163,4
"56494",25163,4
"56495",2170,5
"56496",2170,5
"56497",90996,9
"56498",86169,6
"56499",7052,6
"56500",98424,7
"56501",98424,7
"56502",98424,7
"56503",90238,6
"56504",90238,6
"56505",53513,7
"56506",81388,5
"56507",81269,7
"56508",94557,4
"56509",89282,5
"56510",89282,5
"56511",43337,9
"56512",55597,7
"56513",72470,6
"56514",72470,6
"56515",10993,7
"56516",10993,7
"56517",89676,8
"56518",17769,5
"56519",78782,6
"56520",78782,6
"56521",78782,6
"56522",20174,6
"56523",20174,6
"56524",41397,6
"56525",6873,6
"56526",36041,5
"56527",56801,4
"56528",19076,6
"56529",19076,6
"56530",71528,5
"56531",71528,5
"56532",1559,3
"56533",1559,3
"56534",3633,6
"56535",3633,6
"56536",3633,6
"56537",3633,6
"56538",3633,6
"56539",24806,4
"56540",24806,4
"56541",24806,4
"56542",38498,7
"56543",58127,7
"56544",10723,3
"56545",98061,6
"56546",41121,5
"56547",41121,5
"56548",91551,7
"56549",91551,7
"56550",48793,7
"56551",48793,7
"56552",47113,6
"56553",47113,6
"56554",97889,5
"56555",63827,6
"56556",11847,7
"56557",25349,4
"56558",45407,7
"56559",63089,4
"56560",99436,10
"56561",30384,6
"56562",11723,6
"56563",31398,7
"56564",86444,7
"56565",73393,9
"56566",73393,9
"56567",73393,9
"56568",83839,7
"56569",83839,7
"56570",82628,5
"56571",99826,8
"56572",18472,4
"56573",88162,7
"56574",88162,7
"56575",22558,7
"56576",25811,3
"56577",54717,6
"56578",54717,6
"56579",54717,6
"56580",14707,3
"56581",14707,3
"56582",38523,6
"56583",38523,6
"56584",38523,6
"56585",28794,3
"56586",28794,3
"56587",28794,3
"56588",28794,3
"56589",80987,3
"56590",80987,3
"56591",28488,8
"56592",65213,6
"56593",96440,5
"56594",96440,5
"56595",96440,5
"56596",92754,9
"56597",87858,4
"56598",69424,9
"56599",69424,9
"56600",6163,5
"56601",21638,6
"56602",68915,8
"56603",68915,8
"56604",38418,4
"56605",38418,4
"56606",38418,4
"56607",80237,6
"56608",34442,3
"56609",41419,4
"56610",49812,5
"56611",55820,4
"56612",55820,4
"56613",55820,4
"56614",44302,5
"56615",44302,5
"56616",44302,5
"56617",5089,4
"56618",5089,4
"56619",5089,4
"56620",5089,4
"56621",5089,4
"56622",88757,6
"56623",11707,4
"56624",60842,4
"56625",22426,5
"56626",40364,6
"56627",45771,7
"56628",24645,4
"56629",39433,2
"56630",39433,2
"56631",39433,2
"56632",39433,2
"56633",24389,5
"56634",3414,4
"56635",3414,4
"56636",3414,4
"56637",3414,4
"56638",56958,6
"56639",10422,7
"56640",44680,6
"56641",26062,7
"56642",26062,7
"56643",26062,7
"56644",26062,7
"56645",59098,6
"56646",82102,6
"56647",75507,7
"56648",75507,7
"56649",52016,5
"56650",52016,5
"56651",52016,5
"56652",52016,5
"56653",78968,6
"56654",29288,6
"56655",81656,7
"56656",81656,7
"56657",81656,7
"56658",9864,5
"56659",9864,5
"56660",70515,5
"56661",23394,6
"56662",23394,6
"56663",65369,6
"56664",71699,6
"56665",8570,7
"56666",8570,7
"56667",8570,7
"56668",8570,7
"56669",8570,7
"56670",8570,7
"56671",55361,6
"56672",60633,3
"56673",60633,3
"56674",60633,3
"56675",60633,3
"56676",60633,3
"56677",60633,3
"56678",60633,3
"56679",92882,8
"56680",92882,8
"56681",92882,8
"56682",77019,6
"56683",56992,4
"56684",46663,3
"56685",45059,7
"56686",45059,7
"56687",16929,8
"56688",65906,4
"56689",78715,4
"56690",78715,4
"56691",52651,6
"56692",18705,3
"56693",18705,3
"56694",18705,3
"56695",18705,3
"56696",18705,3
"56697",60324,6
"56698",60587,3
"56699",48504,9
"56700",48504,9
"56701",48504,9
"56702",48504,9
"56703",48504,9
"56704",67704,5
"56705",67704,5
"56706",67704,5
"56707",67704,5
"56708",15748,5
"56709",15748,5
"56710",52856,4
"56711",52856,4
"56712",52856,4
"56713",89725,4
"56714",89725,4
"56715",93816,6
"56716",93816,6
"56717",60169,5
"56718",84772,6
"56719",87099,6
"56720",79823,8
"56721",75145,3
"56722",75145,3
"56723",84641,6
"56724",84641,6
"56725",84641,6
"56726",84641,6
"56727",84641,6
"56728",84641,6
"56729",83128,6
"56730",83128,6
"56731",83128,6
"56732",95111,4
"56733",95111,4
"56734",23117,7
"56735",23117,7
"56736",23117,7
"56737",23117,7
"56738",23117,7
"56739",43037,5
"56740",43037,5
"56741",48779,3
"56742",38519,4
"56743",38519,4
"56744",31994,5
"56745",70156,9
"56746",70156,9
"56747",70156,9
"56748",70156,9
"56749",70156,9
"56750",70156,9
"56751",23718,6
"56752",23718,6
"56753",25187,2
"56754",25187,2
"56755",3711,5
"56756",68015,6
"56757",51222,4
"56758",17845,7
"56759",26696,4
"56760",26696,4
"56761",26696,4
"56762",51649,6
"56763",51649,6
"56764",69353,8
"56765",40988,3
"56766",13706,4
"56767",13706,4
"56768",8011,7
"56769",53597,5
"56770",22011,7
"56771",22011,7
"56772",22011,7
"56773",22011,7
"56774",73685,7
"56775",96941,8
"56776",89527,6
"56777",47753,6
"56778",47753,6
"56779",47753,6
"56780",72079,3
"56781",76570,6
"56782",80104,4
"56783",80104,4
"56784",75121,9
"56785",87621,6
"56786",1821,2
"56787",1821,2
"56788",10685,3
"56789",10685,3
"56790",33201,5
"56791",33201,5
"56792",68010,6
"56793",68010,6
"56794",89415,5
"56795",44433,8
"56796",71603,3
"56797",71603,3
"56798",15937,10
"56799",31948,5
"56800",31948,5
"56801",31948,5
"56802",65855,7
"56803",65855,7
"56804",81474,7
"56805",81474,7
"56806",81474,7
"56807",85496,6
"56808",85496,6
"56809",86623,5
"56810",13892,3
"56811",6155,5
"56812",14476,6
"56813",4408,5
"56814",4408,5
"56815",4408,5
"56816",4408,5
"56817",4408,5
"56818",100250,6
"56819",100250,6
"56820",100250,6
"56821",29011,6
"56822",41652,1
"56823",40472,9
"56824",12399,5
"56825",12399,5
"56826",12399,5
"56827",12399,5
"56828",12399,5
"56829",77714,6
"56830",12893,3
"56831",9135,1
"56832",9135,1
"56833",9135,1
"56834",9135,1
"56835",9135,1
"56836",9135,1
"56837",43705,6
"56838",38985,5
"56839",94057,10
"56840",31284,4
"56841",12417,4
"56842",62755,5
"56843",70653,7
"56844",20960,1
"56845",29066,6
"56846",61916,6
"56847",46717,8
"56848",47172,4
"56849",52814,5
"56850",52814,5
"56851",52814,5
"56852",18318,7
"56853",84947,6
"56854",84947,6
"56855",22636,4
"56856",68872,4
"56857",71160,6
"56858",30463,5
"56859",52143,6
"56860",25884,5
"56861",25884,5
"56862",62871,4
"56863",62871,4
"56864",62871,4
"56865",62871,4
"56866",50513,8
"56867",50513,8
"56868",50513,8
"56869",27776,6
"56870",27776,6
"56871",93528,10
"56872",93528,10
"56873",93528,10
"56874",22274,6
"56875",77850,5
"56876",77850,5
"56877",77850,5
"56878",55984,4
"56879",55984,4
"56880",19806,6
"56881",19806,6
"56882",12580,4
"56883",12580,4
"56884",12580,4
"56885",12580,4
"56886",12580,4
"56887",47922,6
"56888",47922,6
"56889",9397,6
"56890",9397,6
"56891",33966,6
"56892",7854,3
"56893",19359,4
"56894",19359,4
"56895",87297,7
"56896",87297,7
"56897",20014,3
"56898",20014,3
"56899",29681,6
"56900",81070,5
"56901",81070,5
"56902",81070,5
"56903",81070,5
"56904",81070,5
"56905",79521,8
"56906",79521,8
"56907",13549,7
"56908",23660,7
"56909",23660,7
"56910",23660,7
"56911",21242,6
"56912",21242,6
"56913",21242,6
"56914",21242,6
"56915",21242,6
"56916",52006,4
"56917",52006,4
"56918",29275,6
"56919",44239,7
"56920",44239,7
"56921",44239,7
"56922",44239,7
"56923",57006,8
"56924",57006,8
"56925",57006,8
"56926",56772,5
"56927",56772,5
"56928",56772,5
"56929",37892,6
"56930",37892,6
"56931",79532,4
"56932",79532,4
"56933",79532,4
"56934",90222,5
"56935",90222,5
"56936",14791,8
"56937",28256,3
"56938",68133,7
"56939",68133,7
"56940",23262,5
"56941",23262,5
"56942",16819,8
"56943",16819,8
"56944",22487,3
"56945",6664,7
"56946",12146,5
"56947",2224,4
"56948",11854,6
"56949",11854,6
"56950",11854,6
"56951",11854,6
"56952",35105,3
"56953",35105,3
"56954",35105,3
"56955",35105,3
"56956",35105,3
"56957",35105,3
"56958",29166,6
"56959",76894,7
"56960",33895,7
"56961",57652,8
"56962",57652,8
"56963",57652,8
"56964",57652,8
"56965",57652,8
"56966",22162,7
"56967",67414,6
"56968",67414,6
"56969",71479,4
"56970",100024,7
"56971",100024,7
"56972",95634,6
"56973",95634,6
"56974",32517,5
"56975",32517,5
"56976",32517,5
"56977",45385,7
"56978",45385,7
"56979",45385,7
"56980",36830,6
"56981",99417,6
"56982",69546,10
"56983",69546,10
"56984",69546,10
"56985",81223,6
"56986",81223,6
"56987",81223,6
"56988",20270,9
"56989",20270,9
"56990",20270,9
"56991",20270,9
"56992",20270,9
"56993",20270,9
"56994",31943,4
"56995",31943,4
"56996",96479,5
"56997",10790,6
"56998",69124,7
"56999",86540,5
"57000",64127,4
"57001",64127,4
"57002",51671,5
"57003",51671,5
"57004",51671,5
"57005",68051,7
"57006",54891,3
"57007",54891,3
"57008",54891,3
"57009",100649,9
"57010",83953,10
"57011",47738,6
"57012",47738,6
"57013",10963,5
"57014",10963,5
"57015",80101,7
"57016",80101,7
"57017",28551,4
"57018",11314,7
"57019",11314,7
"57020",11314,7
"57021",11314,7
"57022",69509,6
"57023",69509,6
"57024",82985,7
"57025",47792,3
"57026",47792,3
"57027",47792,3
"57028",71162,8
"57029",71162,8
"57030",48193,6
"57031",48193,6
"57032",22001,3
"57033",22001,3
"57034",22001,3
"57035",22001,3
"57036",67126,6
"57037",8906,7
"57038",69978,4
"57039",6127,3
"57040",46921,3
"57041",46921,3
"57042",55537,6
"57043",37059,3
"57044",42358,7
"57045",17256,3
"57046",19197,5
"57047",59537,3
"57048",59537,3
"57049",59537,3
"57050",16477,4
"57051",16477,4
"57052",16477,4
"57053",38059,4
"57054",69418,8
"57055",72160,4
"57056",81254,2
"57057",76575,5
"57058",28854,8
"57059",28005,5
"57060",28005,5
"57061",8446,6
"57062",71292,7
"57063",71292,7
"57064",71292,7
"57065",34201,6
"57066",34201,6
"57067",16127,6
"57068",16127,6
"57069",28093,5
"57070",79160,5
"57071",74611,4
"57072",55517,5
"57073",14445,6
"57074",42557,5
"57075",94409,4
"57076",94409,4
"57077",94409,4
"57078",82657,3
"57079",51280,7
"57080",51280,7
"57081",51280,7
"57082",51280,7
"57083",70474,3
"57084",87295,4
"57085",66228,3
"57086",66228,3
"57087",73522,10
"57088",73522,10
"57089",53867,6
"57090",36941,8
"57091",36941,8
"57092",36941,8
"57093",76519,6
"57094",64845,5
"57095",64845,5
"57096",64845,5
"57097",47534,3
"57098",47534,3
"57099",70216,5
"57100",70216,5
"57101",70216,5
"57102",70216,5
"57103",772,4
"57104",71442,8
"57105",95057,7
"57106",95057,7
"57107",95057,7
"57108",95057,7
"57109",68759,6
"57110",68759,6
"57111",53073,6
"57112",53073,6
"57113",49162,6
"57114",96181,7
"57115",9349,8
"57116",9349,8
"57117",60752,4
"57118",60752,4
"57119",60752,4
"57120",60752,4
"57121",59571,8
"57122",52682,5
"57123",52682,5
"57124",52682,5
"57125",14466,9
"57126",44760,9
"57127",68773,5
"57128",68773,5
"57129",68773,5
"57130",68773,5
"57131",17612,4
"57132",90531,7
"57133",90531,7
"57134",96173,2
"57135",72402,8
"57136",72402,8
"57137",72402,8
"57138",72402,8
"57139",60845,3
"57140",60845,3
"57141",60845,3
"57142",60845,3
"57143",93247,6
"57144",93247,6
"57145",93247,6
"57146",93247,6
"57147",93247,6
"57148",93247,6
"57149",79422,7
"57150",13018,6
"57151",13018,6
"57152",13018,6
"57153",13018,6
"57154",70191,5
"57155",56072,6
"57156",56072,6
"57157",56072,6
"57158",56072,6
"57159",56072,6
"57160",56072,6
"57161",69110,9
"57162",65822,3
"57163",15530,8
"57164",15530,8
"57165",15530,8
"57166",15530,8
"57167",15530,8
"57168",70926,6
"57169",70926,6
"57170",70926,6
"57171",70926,6
"57172",70926,6
"57173",94096,7
"57174",94096,7
"57175",94096,7
"57176",75231,5
"57177",56648,4
"57178",51558,5
"57179",51558,5
"57180",53055,7
"57181",53055,7
"57182",47845,7
"57183",77005,1
"57184",42267,3
"57185",54035,5
"57186",54035,5
"57187",54035,5
"57188",54035,5
"57189",72427,3
"57190",72427,3
"57191",13157,6
"57192",18738,4
"57193",8637,6
"57194",8637,6
"57195",8637,6
"57196",78135,7
"57197",54238,2
"57198",99618,9
"57199",27054,6
"57200",54123,4
"57201",28228,5
"57202",28240,3
"57203",28240,3
"57204",28240,3
"57205",68588,2
"57206",68588,2
"57207",22201,3
"57208",94300,6
"57209",94300,6
"57210",94300,6
"57211",94300,6
"57212",55489,5
"57213",55489,5
"57214",19888,5
"57215",19888,5
"57216",5996,3
"57217",5996,3
"57218",5996,3
"57219",47489,4
"57220",47489,4
"57221",86688,6
"57222",50968,6
"57223",8383,4
"57224",8383,4
"57225",43717,5
"57226",43717,5
"57227",11067,7
"57228",69415,5
"57229",73850,4
"57230",73850,4
"57231",73850,4
"57232",73850,4
"57233",21878,6
"57234",21878,6
"57235",63972,4
"57236",55130,4
"57237",52403,5
"57238",27415,2
"57239",27415,2
"57240",27415,2
"57241",27415,2
"57242",27415,2
"57243",23060,5
"57244",24515,8
"57245",24515,8
"57246",24515,8
"57247",24515,8
"57248",97565,6
"57249",48014,9
"57250",88276,7
"57251",25633,7
"57252",21943,7
"57253",21943,7
"57254",67070,9
"57255",67070,9
"57256",67070,9
"57257",67070,9
"57258",67070,9
"57259",96423,6
"57260",18018,4
"57261",83554,8
"57262",52373,3
"57263",41988,5
"57264",41988,5
"57265",94859,8
"57266",55655,5
"57267",8295,4
"57268",88044,6
"57269",88044,6
"57270",88044,6
"57271",18447,6
"57272",18447,6
"57273",58444,4
"57274",58444,4
"57275",67718,5
"57276",47646,5
"57277",47646,5
"57278",82003,6
"57279",100957,9
"57280",47137,3
"57281",1013,6
"57282",1013,6
"57283",1013,6
"57284",1013,6
"57285",1013,6
"57286",92234,7
"57287",16518,4
"57288",16518,4
"57289",16518,4
"57290",16518,4
"57291",27055,4
"57292",27055,4
"57293",7645,5
"57294",59598,6
"57295",59598,6
"57296",62987,6
"57297",38631,7
"57298",38631,7
"57299",45297,6
"57300",57810,3
"57301",57810,3
"57302",57810,3
"57303",14879,8
"57304",14879,8
"57305",14879,8
"57306",99623,7
"57307",86853,5
"57308",86853,5
"57309",29202,7
"57310",29202,7
"57311",84021,4
"57312",84021,4
"57313",11841,3
"57314",98885,7
"57315",44299,2
"57316",16669,7
"57317",16669,7
"57318",67984,5
"57319",43415,5
"57320",43415,5
"57321",43415,5
"57322",58573,6
"57323",58573,6
"57324",88359,3
"57325",88359,3
"57326",11729,3
"57327",11729,3
"57328",11729,3
"57329",11729,3
"57330",95682,4
"57331",95751,5
"57332",58434,7
"57333",58434,7
"57334",58434,7
"57335",58434,7
"57336",55521,9
"57337",55521,9
"57338",55521,9
"57339",55521,9
"57340",23680,7
"57341",51547,5
"57342",51547,5
"57343",51547,5
"57344",51547,5
"57345",51547,5
"57346",75398,5
"57347",75398,5
"57348",75398,5
"57349",63276,4
"57350",78500,7
"57351",68705,7
"57352",85029,5
"57353",7817,3
"57354",29049,6
"57355",45122,3
"57356",14423,6
"57357",14423,6
"57358",14423,6
"57359",14689,5
"57360",14689,5
"57361",64549,4
"57362",64549,4
"57363",64549,4
"57364",64549,4
"57365",63808,8
"57366",63808,8
"57367",97340,5
"57368",62419,4
"57369",62419,4
"57370",62419,4
"57371",62419,4
"57372",2105,6
"57373",2105,6
"57374",46560,4
"57375",13297,7
"57376",52794,5
"57377",68566,6
"57378",76776,5
"57379",76776,5
"57380",76776,5
"57381",49606,5
"57382",49606,5
"57383",49606,5
"57384",49606,5
"57385",48805,7
"57386",47096,5
"57387",26279,6
"57388",100366,6
"57389",100366,6
"57390",100366,6
"57391",100366,6
"57392",100366,6
"57393",100366,6
"57394",17968,5
"57395",83167,6
"57396",86842,6
"57397",5799,5
"57398",5799,5
"57399",5799,5
"57400",15459,7
"57401",15459,7
"57402",35234,4
"57403",57908,6
"57404",54683,7
"57405",18622,5
"57406",55067,6
"57407",68323,5
"57408",20240,2
"57409",2287,3
"57410",2287,3
"57411",88610,5
"57412",88610,5
"57413",88610,5
"57414",5451,7
"57415",32345,7
"57416",32345,7
"57417",32345,7
"57418",32345,7
"57419",32345,7
"57420",2002,3
"57421",2002,3
"57422",2002,3
"57423",74266,8
"57424",74266,8
"57425",92981,5
"57426",70256,5
"57427",70256,5
"57428",92412,7
"57429",91945,4
"57430",91945,4
"57431",5127,7
"57432",5127,7
"57433",5127,7
"57434",46539,6
"57435",46539,6
"57436",63227,2
"57437",97120,6
"57438",97120,6
"57439",544,3
"57440",544,3
"57441",73558,7
"57442",73558,7
"57443",70162,4
"57444",70162,4
"57445",56847,3
"57446",56847,3
"57447",56847,3
"57448",74741,6
"57449",74741,6
"57450",55338,6
"57451",68204,6
"57452",68204,6
"57453",68204,6
"57454",68204,6
"57455",45393,4
"57456",82264,8
"57457",91247,6
"57458",91247,6
"57459",91247,6
"57460",91247,6
"57461",25317,7
"57462",25317,7
"57463",25317,7
"57464",78605,4
"57465",28873,3
"57466",28873,3
"57467",60072,6
"57468",65768,3
"57469",65768,3
"57470",75519,7
"57471",75519,7
"57472",96335,7
"57473",75371,7
"57474",82723,4
"57475",815,6
"57476",815,6
"57477",84230,5
"57478",84230,5
"57479",23036,9
"57480",23036,9
"57481",2686,9
"57482",2686,9
"57483",25892,5
"57484",56787,2
"57485",18162,4
"57486",18162,4
"57487",18162,4
"57488",93736,7
"57489",93736,7
"57490",97764,9
"57491",75394,8
"57492",75394,8
"57493",60345,5
"57494",60345,5
"57495",60849,6
"57496",43152,6
"57497",80374,2
"57498",48821,7
"57499",97539,3
"57500",83325,6
"57501",29816,5
"57502",29816,5
"57503",29816,5
"57504",47028,6
"57505",7903,4
"57506",7903,4
"57507",7903,4
"57508",90124,6
"57509",26404,8
"57510",50702,4
"57511",54934,6
"57512",93307,8
"57513",21052,3
"57514",21052,3
"57515",43558,4
"57516",73696,3
"57517",80535,8
"57518",22265,7
"57519",63531,2
"57520",16798,5
"57521",16798,5
"57522",16798,5
"57523",16798,5
"57524",46907,7
"57525",24714,7
"57526",26960,4
"57527",26960,4
"57528",26960,4
"57529",12680,5
"57530",12680,5
"57531",12680,5
"57532",12680,5
"57533",36353,5
"57534",36353,5
"57535",36353,5
"57536",36353,5
"57537",89539,3
"57538",89539,3
"57539",89539,3
"57540",89539,3
"57541",29067,6
"57542",29067,6
"57543",217,4
"57544",16665,3
"57545",16665,3
"57546",16665,3
"57547",16665,3
"57548",16665,3
"57549",77557,5
"57550",99017,9
"57551",59707,5
"57552",100188,8
"57553",100188,8
"57554",10164,3
"57555",84861,5
"57556",49977,7
"57557",49977,7
"57558",49977,7
"57559",49977,7
"57560",87045,6
"57561",14753,3
"57562",14753,3
"57563",14753,3
"57564",14753,3
"57565",54893,7
"57566",54893,7
"57567",54893,7
"57568",21769,4
"57569",21769,4
"57570",44232,7
"57571",81643,6
"57572",81643,6
"57573",81643,6
"57574",100736,5
"57575",24447,4
"57576",23618,5
"57577",43173,5
"57578",87310,7
"57579",87310,7
"57580",14550,5
"57581",14550,5
"57582",14550,5
"57583",14550,5
"57584",14550,5
"57585",14550,5
"57586",58778,4
"57587",8587,7
"57588",102433,9
"57589",102433,9
"57590",102433,9
"57591",102433,9
"57592",30442,6
"57593",27156,5
"57594",31719,5
"57595",22604,8
"57596",45082,6
"57597",7002,5
"57598",7002,5
"57599",7002,5
"57600",7002,5
"57601",7002,5
"57602",7002,5
"57603",5842,4
"57604",56361,5
"57605",56361,5
"57606",56361,5
"57607",56361,5
"57608",18932,6
"57609",84856,5
"57610",84856,5
"57611",27694,7
"57612",87749,9
"57613",87749,9
"57614",32222,4
"57615",38874,7
"57616",59199,5
"57617",59199,5
"57618",61503,8
"57619",61503,8
"57620",72461,7
"57621",14388,4
"57622",14388,4
"57623",49783,6
"57624",41278,5
"57625",41278,5
"57626",41278,5
"57627",90822,4
"57628",90822,4
"57629",90822,4
"57630",90822,4
"57631",39825,7
"57632",25956,5
"57633",81356,5
"57634",81356,5
"57635",3405,3
"57636",64314,5
"57637",64314,5
"57638",64314,5
"57639",64314,5
"57640",51330,6
"57641",51330,6
"57642",30067,5
"57643",72730,8
"57644",37587,7
"57645",44326,7
"57646",80023,3
"57647",89646,4
"57648",51070,7
"57649",51070,7
"57650",51070,7
"57651",62982,5
"57652",62982,5
"57653",10492,4
"57654",10492,4
"57655",5404,3
"57656",67176,2
"57657",43296,5
"57658",32770,3
"57659",9264,3
"57660",10123,7
"57661",74683,6
"57662",13127,6
"57663",13127,6
"57664",13127,6
"57665",13127,6
"57666",14887,3
"57667",82046,4
"57668",71492,8
"57669",71492,8
"57670",71492,8
"57671",71492,8
"57672",71492,8
"57673",38951,5
"57674",52706,8
"57675",52706,8
"57676",10717,3
"57677",10717,3
"57678",10717,3
"57679",71100,6
"57680",71100,6
"57681",71100,6
"57682",71100,6
"57683",25303,6
"57684",44244,6
"57685",13259,4
"57686",13259,4
"57687",13259,4
"57688",91308,6
"57689",91308,6
"57690",99954,6
"57691",54871,6
"57692",59761,6
"57693",100690,5
"57694",100690,5
"57695",100690,5
"57696",40975,5
"57697",40975,5
"57698",40975,5
"57699",40975,5
"57700",46936,7
"57701",97214,5
"57702",78970,4
"57703",78970,4
"57704",71532,6
"57705",71532,6
"57706",68833,9
"57707",62802,7
"57708",47781,6
"57709",19788,4
"57710",19788,4
"57711",55664,9
"57712",55664,9
"57713",57557,6
"57714",57557,6
"57715",57557,6
"57716",57557,6
"57717",101687,2
"57718",49036,8
"57719",68788,5
"57720",68788,5
"57721",45996,7
"57722",43041,5
"57723",43041,5
"57724",25548,4
"57725",25548,4
"57726",25548,4
"57727",25548,4
"57728",25548,4
"57729",25548,4
"57730",62198,8
"57731",75715,6
"57732",52235,8
"57733",52235,8
"57734",52426,2
"57735",52426,2
"57736",52426,2
"57737",25109,6
"57738",48882,6
"57739",48882,6
"57740",48882,6
"57741",48882,6
"57742",18209,3
"57743",80329,5
"57744",80329,5
"57745",75724,4
"57746",84647,4
"57747",84647,4
