"","unid","com_score"
"33714",68748,6
"33715",44458,4
"33716",53035,6
"33717",97012,4
"33718",21554,3
"33719",21554,3
"33720",21554,3
"33721",25030,5
"33722",25030,5
"33723",84881,5
"33724",57346,5
"33725",57346,5
"33726",57346,5
"33727",63453,5
"33728",87569,7
"33729",87569,7
"33730",38229,7
"33731",87239,8
"33732",46107,6
"33733",14040,6
"33734",47518,7
"33735",39275,5
"33736",34828,5
"33737",34828,5
"33738",60403,5
"33739",60403,5
"33740",47929,7
"33741",75096,7
"33742",75096,7
"33743",10857,5
"33744",57803,5
"33745",88908,6
"33746",38386,5
"33747",38386,5
"33748",38386,5
"33749",38386,5
"33750",38386,5
"33751",38386,5
"33752",26751,8
"33753",18280,6
"33754",18280,6
"33755",44054,2
"33756",44054,2
"33757",11449,6
"33758",11449,6
"33759",10567,6
"33760",10567,6
"33761",10567,6
"33762",10567,6
"33763",28690,7
"33764",22578,8
"33765",98775,4
"33766",98775,4
"33767",98775,4
"33768",27989,5
"33769",41816,6
"33770",9008,5
"33771",27345,6
"33772",27345,6
"33773",19797,7
"33774",82800,3
"33775",82800,3
"33776",82800,3
"33777",82800,3
"33778",82800,3
"33779",82800,3
"33780",91480,8
"33781",79094,6
"33782",79094,6
"33783",33237,9
"33784",33237,9
"33785",33237,9
"33786",58173,6
"33787",44744,5
"33788",65341,7
"33789",9494,4
"33790",9494,4
"33791",98707,6
"33792",98707,6
"33793",38020,5
"33794",38020,5
"33795",66824,5
"33796",60212,6
"33797",97394,9
"33798",97394,9
"33799",57336,4
"33800",84661,4
"33801",24638,5
"33802",24638,5
"33803",78378,7
"33804",78378,7
"33805",41983,7
"33806",17286,7
"33807",17286,7
"33808",17286,7
"33809",17286,7
"33810",4757,4
"33811",49701,5
"33812",49701,5
"33813",49260,8
"33814",49260,8
"33815",49260,8
"33816",2943,5
"33817",50312,4
"33818",50312,4
"33819",30452,5
"33820",38274,6
"33821",38274,6
"33822",38274,6
"33823",85351,5
"33824",85351,5
"33825",85351,5
"33826",85351,5
"33827",85351,5
"33828",96718,5
"33829",91111,5
"33830",91111,5
"33831",26245,6
"33832",60018,6
"33833",78495,7
"33834",47893,6
"33835",79275,6
"33836",79275,6
"33837",79275,6
"33838",38875,6
"33839",38875,6
"33840",38875,6
"33841",51375,9
"33842",56364,5
"33843",56364,5
"33844",56364,5
"33845",56364,5
"33846",56364,5
"33847",56364,5
"33848",2341,6
"33849",11983,5
"33850",11983,5
"33851",97988,6
"33852",74600,5
"33853",24845,6
"33854",24845,6
"33855",24845,6
"33856",82467,6
"33857",82467,6
"33858",82467,6
"33859",82467,6
"33860",82467,6
"33861",11958,5
"33862",34195,4
"33863",34195,4
"33864",34195,4
"33865",34195,4
"33866",34195,4
"33867",22782,8
"33868",22782,8
"33869",22782,8
"33870",92510,5
"33871",60197,5
"33872",45350,5
"33873",60841,6
"33874",38727,5
"33875",86304,7
"33876",86304,7
"33877",25102,7
"33878",25102,7
"33879",97382,8
"33880",71293,6
"33881",71293,6
"33882",58157,6
"33883",58157,6
"33884",58157,6
"33885",84247,8
"33886",1549,5
"33887",38658,4
"33888",43810,7
"33889",66476,9
"33890",66476,9
"33891",46514,5
"33892",46514,5
"33893",46514,5
"33894",79315,5
"33895",79315,5
"33896",79315,5
"33897",64765,7
"33898",64765,7
"33899",85129,6
"33900",28075,6
"33901",57099,6
"33902",71845,7
"33903",14251,7
"33904",14251,7
"33905",14251,7
"33906",14251,7
"33907",14251,7
"33908",84487,8
"33909",44308,6
"33910",23123,6
"33911",67850,4
"33912",67850,4
"33913",67850,4
"33914",67850,4
"33915",67850,4
"33916",56079,5
"33917",13660,5
"33918",13660,5
"33919",89146,7
"33920",10458,6
"33921",10458,6
"33922",43901,4
"33923",50268,10
"33924",50268,10
"33925",14158,5
"33926",14158,5
"33927",89159,10
"33928",89159,10
"33929",89159,10
"33930",21198,7
"33931",58063,5
"33932",76498,3
"33933",68445,8
"33934",68445,8
"33935",68445,8
"33936",68445,8
"33937",52221,4
"33938",28667,4
"33939",41629,5
"33940",41629,5
"33941",44078,7
"33942",44078,7
"33943",44078,7
"33944",44078,7
"33945",19957,5
"33946",19957,5
"33947",19957,5
"33948",19957,5
"33949",19957,5
"33950",63493,8
"33951",63493,8
"33952",63493,8
"33953",63493,8
"33954",10352,6
"33955",10352,6
"33956",10352,6
"33957",10352,6
"33958",79156,6
"33959",79156,6
"33960",79156,6
"33961",35533,7
"33962",35533,7
"33963",45776,5
"33964",89569,6
"33965",89569,6
"33966",60476,7
"33967",84329,7
"33968",61971,4
"33969",61971,4
"33970",69657,6
"33971",69657,6
"33972",69657,6
"33973",89341,3
"33974",75789,6
"33975",75789,6
"33976",97717,6
"33977",84166,4
"33978",84166,4
"33979",84166,4
"33980",9622,5
"33981",35693,9
"33982",79481,3
"33983",29298,5
"33984",24417,5
"33985",24417,5
"33986",24417,5
"33987",32084,8
"33988",47634,7
"33989",47634,7
"33990",47634,7
"33991",47634,7
"33992",67442,6
"33993",53170,9
"33994",24326,9
"33995",56526,5
"33996",56526,5
"33997",49702,6
"33998",49702,6
"33999",49702,6
"34000",49702,6
"34001",97312,7
"34002",97312,7
"34003",40323,6
"34004",87043,5
"34005",87043,5
"34006",58679,6
"34007",36864,5
"34008",36864,5
"34009",36864,5
"34010",36864,5
"34011",90585,5
"34012",90585,5
"34013",78890,5
"34014",78890,5
"34015",2428,7
"34016",2428,7
"34017",23932,5
"34018",85469,7
"34019",40543,5
"34020",60648,5
"34021",60648,5
"34022",85914,7
"34023",2474,6
"34024",2474,6
"34025",2474,6
"34026",48911,5
"34027",48911,5
"34028",66529,6
"34029",66529,6
"34030",76769,5
"34031",63209,7
"34032",91121,5
"34033",37362,6
"34034",37362,6
"34035",37362,6
"34036",53106,6
"34037",60023,7
"34038",8384,5
"34039",8384,5
"34040",8384,5
"34041",14737,6
"34042",14772,3
"34043",14772,3
"34044",14772,3
"34045",55741,5
"34046",55741,5
"34047",55741,5
"34048",98643,7
"34049",98643,7
"34050",98643,7
"34051",49718,6
"34052",49718,6
"34053",49718,6
"34054",47647,5
"34055",47647,5
"34056",51258,3
"34057",51258,3
"34058",36116,6
"34059",38745,7
"34060",38745,7
"34061",38745,7
"34062",64130,7
"34063",27760,5
"34064",60370,5
"34065",102373,5
"34066",102373,5
"34067",102373,5
"34068",102373,5
"34069",51233,4
"34070",67880,5
"34071",4905,6
"34072",78853,5
"34073",78853,5
"34074",44462,8
"34075",42546,5
"34076",42546,5
"34077",42546,5
"34078",42546,5
"34079",58647,5
"34080",58647,5
"34081",9474,4
"34082",9474,4
"34083",9474,4
"34084",9474,4
"34085",35147,5
"34086",37368,5
"34087",36377,6
"34088",6765,5
"34089",6765,5
"34090",56975,5
"34091",35021,2
"34092",35021,2
"34093",8880,4
"34094",71363,7
"34095",71363,7
"34096",71363,7
"34097",23031,2
"34098",23031,2
"34099",23031,2
"34100",23031,2
"34101",46643,6
"34102",72062,5
"34103",72062,5
"34104",72062,5
"34105",62022,5
"34106",71251,5
"34107",93453,6
"34108",15792,7
"34109",30896,3
"34110",30896,3
"34111",30896,3
"34112",47551,5
"34113",24679,5
"34114",24679,5
"34115",45484,5
"34116",46635,2
"34117",46635,2
"34118",85695,6
"34119",85695,6
"34120",68680,6
"34121",68680,6
"34122",18013,5
"34123",18013,5
"34124",18013,5
"34125",73539,5
"34126",14854,8
"34127",14854,8
"34128",48240,5
"34129",48240,5
"34130",59353,3
"34131",59353,3
"34132",59353,3
"34133",59353,3
"34134",59353,3
"34135",59353,3
"34136",51595,6
"34137",51595,6
"34138",51595,6
"34139",51595,6
"34140",92414,3
"34141",65136,6
"34142",65136,6
"34143",65136,6
"34144",23357,9
"34145",44973,3
"34146",70077,5
"34147",70077,5
"34148",98513,5
"34149",95897,6
"34150",51614,4
"34151",51614,4
"34152",90067,6
"34153",90067,6
"34154",29914,5
"34155",22497,8
"34156",54963,4
"34157",98400,8
"34158",98400,8
"34159",40208,7
"34160",40208,7
"34161",40208,7
"34162",76062,9
"34163",51958,8
"34164",84475,6
"34165",18448,4
"34166",18448,4
"34167",18448,4
"34168",18448,4
"34169",18448,4
"34170",18448,4
"34171",18448,4
"34172",99526,8
"34173",99526,8
"34174",60995,7
"34175",60995,7
"34176",85893,4
"34177",88830,4
"34178",88830,4
"34179",88830,4
"34180",36817,6
"34181",36817,6
"34182",36817,6
"34183",36817,6
"34184",28637,5
"34185",16038,3
"34186",57083,7
"34187",42773,5
"34188",42773,5
"34189",42773,5
"34190",22047,4
"34191",60443,5
"34192",60443,5
"34193",60443,5
"34194",70227,5
"34195",93663,5
"34196",49291,5
"34197",20855,3
"34198",20855,3
"34199",95964,7
"34200",69139,5
"34201",69139,5
"34202",69139,5
"34203",69139,5
"34204",69139,5
"34205",45599,6
"34206",91092,5
"34207",82325,6
"34208",20766,5
"34209",27849,7
"34210",27849,7
"34211",64588,6
"34212",55114,5
"34213",78694,7
"34214",78694,7
"34215",78694,7
"34216",78694,7
"34217",83717,5
"34218",83427,5
"34219",83427,5
"34220",83427,5
"34221",83427,5
"34222",7786,7
"34223",44404,4
"34224",24563,3
"34225",5208,3
"34226",5208,3
"34227",53725,5
"34228",32259,5
"34229",57812,8
"34230",79117,6
"34231",79117,6
"34232",18293,6
"34233",18293,6
"34234",42010,6
"34235",42010,6
"34236",42010,6
"34237",42010,6
"34238",80492,6
"34239",42598,5
"34240",42598,5
"34241",42598,5
"34242",15142,6
"34243",15142,6
"34244",8789,7
"34245",39425,7
"34246",94941,6
"34247",94941,6
"34248",94941,6
"34249",94941,6
"34250",94941,6
"34251",64882,5
"34252",64882,5
"34253",64882,5
"34254",89895,5
"34255",89895,5
"34256",89895,5
"34257",89895,5
"34258",89895,5
"34259",94038,6
"34260",69740,8
"34261",31859,6
"34262",15173,6
"34263",15173,6
"34264",15173,6
"34265",15173,6
"34266",91444,7
"34267",91444,7
"34268",53490,6
"34269",53490,6
"34270",53490,6
"34271",51657,5
"34272",753,7
"34273",753,7
"34274",92220,6
"34275",92220,6
"34276",92220,6
"34277",92220,6
"34278",31692,6
"34279",31692,6
"34280",31692,6
"34281",31692,6
"34282",31692,6
"34283",53750,4
"34284",53750,4
"34285",50760,7
"34286",50760,7
"34287",90210,5
"34288",7101,4
"34289",81894,4
"34290",81894,4
"34291",77816,5
"34292",77816,5
"34293",44863,5
"34294",44863,5
"34295",5555,6
"34296",92028,5
"34297",92028,5
"34298",92028,5
"34299",58294,4
"34300",58294,4
"34301",58294,4
"34302",7234,5
"34303",77583,8
"34304",77583,8
"34305",80151,5
"34306",80151,5
"34307",73005,7
"34308",36424,5
"34309",37446,7
"34310",33979,6
"34311",33979,6
"34312",33979,6
"34313",68219,5
"34314",68219,5
"34315",68219,5
"34316",58117,4
"34317",72113,5
"34318",72113,5
"34319",72113,5
"34320",72113,5
"34321",72113,5
"34322",84340,4
"34323",84340,4
"34324",32227,7
"34325",32227,7
"34326",32227,7
"34327",32227,7
"34328",78598,7
"34329",78598,7
"34330",78598,7
"34331",40504,4
"34332",80552,5
"34333",80552,5
"34334",17740,7
"34335",17740,7
"34336",59054,5
"34337",59054,5
"34338",59054,5
"34339",89993,5
"34340",54143,6
"34341",21692,4
"34342",21692,4
"34343",21692,4
"34344",21692,4
"34345",19574,6
"34346",19574,6
"34347",34673,4
"34348",59997,7
"34349",59997,7
"34350",40234,5
"34351",24986,5
"34352",24986,5
"34353",24986,5
"34354",50807,6
"34355",57425,7
"34356",57425,7
"34357",57425,7
"34358",2568,3
"34359",2568,3
"34360",2568,3
"34361",2568,3
"34362",59373,5
"34363",83888,5
"34364",83888,5
"34365",90684,6
"34366",42981,5
"34367",42981,5
"34368",4070,8
"34369",4070,8
"34370",31717,5
"34371",37150,5
"34372",28398,5
"34373",28398,5
"34374",28398,5
"34375",28398,5
"34376",28398,5
"34377",28398,5
"34378",28398,5
"34379",30160,7
"34380",83603,6
"34381",83603,6
"34382",81294,9
"34383",81294,9
"34384",81294,9
"34385",47474,6
"34386",26187,4
"34387",26187,4
"34388",68423,5
"34389",29121,5
"34390",38081,5
"34391",38081,5
"34392",38081,5
"34393",43451,5
"34394",9371,4
"34395",66518,5
"34396",66518,5
"34397",30048,7
"34398",86493,5
"34399",51336,5
"34400",51892,5
"34401",51892,5
"34402",45506,5
"34403",45506,5
"34404",95235,8
"34405",78242,3
"34406",45227,7
"34407",82268,6
"34408",25307,3
"34409",92584,6
"34410",96503,6
"34411",69010,8
"34412",56892,5
"34413",69295,7
"34414",69295,7
"34415",69295,7
"34416",84584,7
"34417",9132,5
"34418",9132,5
"34419",76580,5
"34420",76580,5
"34421",8311,5
"34422",8311,5
"34423",39249,9
"34424",39249,9
"34425",39249,9
"34426",74633,4
"34427",74633,4
"34428",27150,5
"34429",30165,5
"34430",7322,5
"34431",95195,5
"34432",67770,5
"34433",70972,7
"34434",29600,7
"34435",12588,7
"34436",6304,8
"34437",6304,8
"34438",81211,4
"34439",81211,4
"34440",82750,5
"34441",68703,8
"34442",68703,8
"34443",64677,7
"34444",90128,6
"34445",90128,6
"34446",40030,7
"34447",57149,4
"34448",24824,2
"34449",51173,5
"34450",42862,5
"34451",29740,5
"34452",29740,5
"34453",29740,5
"34454",29740,5
"34455",29740,5
"34456",19343,7
"34457",34539,8
"34458",33163,5
"34459",14016,5
"34460",79721,5
"34461",79721,5
"34462",18014,8
"34463",69316,5
"34464",69316,5
"34465",74377,5
"34466",6610,5
"34467",6610,5
"34468",83120,4
"34469",7206,5
"34470",87046,3
"34471",12832,5
"34472",12832,5
"34473",33877,5
"34474",33877,5
"34475",33877,5
"34476",33877,5
"34477",33877,5
"34478",15436,5
"34479",15436,5
"34480",15436,5
"34481",40248,5
"34482",40248,5
"34483",40248,5
"34484",40248,5
"34485",23587,6
"34486",59360,6
"34487",59360,6
"34488",59360,6
"34489",59360,6
"34490",59360,6
"34491",59360,6
"34492",44460,5
"34493",44460,5
"34494",44460,5
"34495",44460,5
"34496",44460,5
"34497",41414,3
"34498",22243,6
"34499",61575,5
"34500",22416,5
"34501",15765,3
"34502",67609,8
"34503",17976,5
"34504",17976,5
"34505",17976,5
"34506",17976,5
"34507",17976,5
"34508",49802,6
"34509",1213,5
"34510",1213,5
"34511",1213,5
"34512",30253,8
"34513",30253,8
"34514",30253,8
"34515",11262,5
"34516",81901,4
"34517",81901,4
"34518",66001,6
"34519",66001,6
"34520",78767,5
"34521",78767,5
"34522",78767,5
"34523",21505,6
"34524",21505,6
"34525",29931,5
"34526",33409,7
"34527",98373,5
"34528",98373,5
"34529",50956,7
"34530",64147,8
"34531",60204,6
"34532",17822,7
"34533",18455,7
"34534",98529,5
"34535",98529,5
"34536",12322,7
"34537",12322,7
"34538",12322,7
"34539",22837,6
"34540",22837,6
"34541",22837,6
"34542",22837,6
"34543",22837,6
"34544",26314,5
"34545",99899,5
"34546",90574,6
"34547",30587,5
"34548",30587,5
"34549",87309,6
"34550",87309,6
"34551",87309,6
"34552",58928,8
"34553",82416,5
"34554",34474,8
"34555",73440,5
"34556",73440,5
"34557",73440,5
"34558",73440,5
"34559",82655,7
"34560",84354,4
"34561",63054,5
"34562",80005,7
"34563",35175,6
"34564",35843,4
"34565",35843,4
"34566",35843,4
"34567",22847,5
"34568",39796,6
"34569",39796,6
"34570",83248,8
"34571",83248,8
"34572",70597,5
"34573",47645,6
"34574",56904,5
"34575",56904,5
"34576",56904,5
"34577",41618,6
"34578",72847,3
"34579",72847,3
"34580",72847,3
"34581",72847,3
"34582",81355,5
"34583",81355,5
"34584",81355,5
"34585",81355,5
"34586",25715,4
"34587",25715,4
"34588",53639,6
"34589",39188,8
"34590",39188,8
"34591",39188,8
"34592",58010,4
"34593",58010,4
"34594",58010,4
"34595",58010,4
"34596",30700,5
"34597",30700,5
"34598",30700,5
"34599",16222,4
"34600",16222,4
"34601",16222,4
"34602",37883,6
"34603",83924,4
"34604",83924,4
"34605",85922,4
"34606",85922,4
"34607",27368,9
"34608",78521,7
"34609",78521,7
"34610",58558,4
"34611",27585,5
"34612",67260,8
"34613",67260,8
"34614",67260,8
"34615",67260,8
"34616",67260,8
"34617",67260,8
"34618",55269,4
"34619",55269,4
"34620",91835,6
"34621",91000,8
"34622",66117,5
"34623",62660,7
"34624",62660,7
"34625",37815,8
"34626",37815,8
"34627",37815,8
"34628",41522,5
"34629",41522,5
"34630",41522,5
"34631",58320,6
"34632",52679,7
"34633",34691,6
"34634",34691,6
"34635",3168,4
"34636",3168,4
"34637",46896,5
"34638",10397,6
"34639",44837,8
"34640",44837,8
"34641",13763,8
"34642",80544,7
"34643",80544,7
"34644",42371,5
"34645",42371,5
"34646",6823,5
"34647",6823,5
"34648",6823,5
"34649",35599,6
"34650",92304,5
"34651",68524,5
"34652",68524,5
"34653",31800,2
"34654",65762,3
"34655",100974,7
"34656",7103,6
"34657",19563,5
"34658",89056,5
"34659",22700,5
"34660",44306,5
"34661",32367,7
"34662",56632,6
"34663",50900,7
"34664",50900,7
"34665",50900,7
"34666",50900,7
"34667",50900,7
"34668",79186,6
"34669",13100,5
"34670",49367,6
"34671",49367,6
"34672",75164,9
"34673",75164,9
"34674",75164,9
"34675",75164,9
"34676",99571,5
"34677",75589,4
"34678",70168,5
"34679",49605,5
"34680",44673,5
"34681",91268,5
"34682",91268,5
"34683",91268,5
"34684",57927,4
"34685",57927,4
"34686",57927,4
"34687",9542,5
"34688",74790,5
"34689",92403,5
"34690",92403,5
"34691",92403,5
"34692",37583,5
"34693",11561,6
"34694",75464,9
"34695",75464,9
"34696",7496,6
"34697",21031,3
"34698",21031,3
"34699",35737,5
"34700",35737,5
"34701",35737,5
"34702",35737,5
"34703",18073,6
"34704",18073,6
"34705",96904,5
"34706",96904,5
"34707",59727,5
"34708",35221,6
"34709",35221,6
"34710",35221,6
"34711",35221,6
"34712",41471,4
"34713",36521,4
"34714",36521,4
"34715",25345,4
"34716",25345,4
"34717",25345,4
"34718",55841,5
"34719",55841,5
"34720",55841,5
"34721",82962,6
"34722",82962,6
"34723",82962,6
"34724",42310,3
"34725",28954,9
"34726",51842,6
"34727",51842,6
"34728",51842,6
"34729",97500,7
"34730",57342,8
"34731",57342,8
"34732",2415,6
"34733",8910,5
"34734",19436,6
"34735",76826,5
"34736",76826,5
"34737",76826,5
"34738",11399,7
"34739",11399,7
"34740",28733,6
"34741",54267,4
"34742",66295,7
"34743",74363,6
"34744",72054,6
"34745",54051,7
"34746",52277,5
"34747",52277,5
"34748",52277,5
"34749",52277,5
"34750",49852,5
"34751",49852,5
"34752",49852,5
"34753",49852,5
"34754",49852,5
"34755",56295,8
"34756",26798,4
"34757",42767,5
"34758",42767,5
"34759",48640,5
"34760",37265,5
"34761",37265,5
"34762",13559,5
"34763",13559,5
"34764",31756,4
"34765",58495,5
"34766",58495,5
"34767",40488,5
"34768",79352,7
"34769",93431,6
"34770",93431,6
"34771",93431,6
"34772",11297,5
"34773",59592,7
"34774",59592,7
"34775",46989,3
"34776",46989,3
"34777",85204,5
"34778",85204,5
"34779",85204,5
"34780",85204,5
"34781",23771,5
"34782",21044,6
"34783",70571,5
"34784",50803,8
"34785",50803,8
"34786",80450,9
"34787",58884,5
"34788",83256,8
"34789",58922,5
"34790",58922,5
"34791",66397,9
"34792",78412,4
"34793",57940,5
"34794",57940,5
"34795",57940,5
"34796",57940,5
"34797",43734,6
"34798",43734,6
"34799",78643,6
"34800",78643,6
"34801",51561,7
"34802",70175,6
"34803",70175,6
"34804",75502,5
"34805",52335,5
"34806",52335,5
"34807",24036,3
"34808",28026,5
"34809",32459,9
"34810",59487,4
"34811",59487,4
"34812",75258,5
"34813",28531,4
"34814",51844,6
"34815",51844,6
"34816",51844,6
"34817",51844,6
"34818",48946,7
"34819",48946,7
"34820",34390,5
"34821",34390,5
"34822",34390,5
"34823",43408,7
"34824",43408,7
"34825",14115,4
"34826",54767,7
"34827",54767,7
"34828",59039,5
"34829",57027,3
"34830",57027,3
"34831",73150,7
"34832",6350,7
"34833",6350,7
"34834",98632,4
"34835",98632,4
"34836",87531,4
"34837",87531,4
"34838",78954,6
"34839",78954,6
"34840",15181,5
"34841",76031,5
"34842",54476,6
"34843",92807,5
"34844",92807,5
"34845",46347,6
"34846",46347,6
"34847",74322,6
"34848",74322,6
"34849",66084,4
"34850",66084,4
"34851",66084,4
"34852",66084,4
"34853",66084,4
"34854",83522,6
"34855",68967,5
"34856",80482,7
"34857",80482,7
"34858",80482,7
"34859",80482,7
"34860",80482,7
"34861",74247,5
"34862",72741,5
"34863",72741,5
"34864",72741,5
"34865",72741,5
"34866",37347,6
"34867",25324,4
"34868",25324,4
"34869",25324,4
"34870",25324,4
"34871",62922,7
"34872",62922,7
"34873",9487,4
"34874",9487,4
"34875",9487,4
"34876",60937,7
"34877",62171,5
"34878",62171,5
"34879",62171,5
"34880",62171,5
"34881",91652,6
"34882",89032,7
"34883",82266,3
"34884",26156,3
"34885",19144,6
"34886",32661,7
"34887",75051,8
"34888",57501,7
"34889",57501,7
"34890",24570,3
"34891",99995,5
"34892",9110,5
"34893",9110,5
"34894",9110,5
"34895",6404,5
"34896",6404,5
"34897",93383,5
"34898",93383,5
"34899",88827,6
"34900",88827,6
"34901",88827,6
"34902",88827,6
"34903",22631,9
"34904",26629,6
"34905",26629,6
"34906",26629,6
"34907",26629,6
"34908",26629,6
"34909",13006,7
"34910",18654,4
"34911",18654,4
"34912",18654,4
"34913",54796,4
"34914",54796,4
"34915",100573,7
"34916",60265,4
"34917",60265,4
"34918",60265,4
"34919",60265,4
"34920",46261,5
"34921",46261,5
"34922",33813,3
"34923",33813,3
"34924",33813,3
"34925",33813,3
"34926",79557,5
"34927",86022,5
"34928",86022,5
"34929",32905,6
"34930",32905,6
"34931",32905,6
"34932",96114,7
"34933",96114,7
"34934",96114,7
"34935",36295,3
"34936",36295,3
"34937",36295,3
"34938",76485,7
"34939",76485,7
"34940",76485,7
"34941",76485,7
"34942",17892,4
"34943",34711,5
"34944",34711,5
"34945",38126,5
"34946",38126,5
"34947",38126,5
"34948",52627,4
"34949",52627,4
"34950",34470,7
"34951",34470,7
"34952",34470,7
"34953",42041,6
"34954",42041,6
"34955",42041,6
"34956",39982,8
"34957",39982,8
"34958",12233,7
"34959",45235,4
"34960",45235,4
"34961",45235,4
"34962",13239,6
"34963",77959,7
"34964",65755,5
"34965",65755,5
"34966",65755,5
"34967",65755,5
"34968",90315,8
"34969",75243,5
"34970",75243,5
"34971",18372,5
"34972",90591,8
"34973",90591,8
"34974",34915,6
"34975",34915,6
"34976",29073,7
"34977",29073,7
"34978",29073,7
"34979",29073,7
"34980",29073,7
"34981",29073,7
"34982",86146,6
"34983",16738,6
"34984",44135,5
