"","unid","grit_score"
"68836",9607,0
"68837",9607,5
"68838",39974,4
"68839",58903,3
"68840",46260,1
"68841",36245,1
"68842",85963,4
"68843",91779,0
"68844",38783,9
"68845",81190,7
"68846",81190,4
"68847",10039,1
"68848",10039,4
"68849",10039,8
"68850",65028,9
"68851",69164,7
"68852",63412,2
"68853",90762,9
"68854",29906,7
"68855",81850,7
"68856",81850,2
"68857",81850,9
"68858",86381,7
"68859",86381,4
"68860",56203,6
"68861",76424,4
"68862",76424,7
"68863",76424,4
"68864",51705,7
"68865",3456,1
"68866",3456,2
"68867",101489,3
"68868",25601,9
"68869",25601,2
"68870",57911,5
"68871",40461,2
"68872",23928,6
"68873",51987,3
"68874",87679,1
"68875",8293,4
"68876",9662,5
"68877",22264,2
"68878",22264,6
"68879",18273,4
"68880",91737,2
"68881",24269,1
"68882",39169,4
"68883",91660,6
"68884",91660,8
"68885",90777,7
"68886",90777,1
"68887",90777,3
"68888",90777,4
"68889",95650,2
"68890",40079,0
"68891",73933,0
"68892",73933,6
"68893",65107,3
"68894",27230,5
"68895",83340,5
"68896",83340,8
"68897",36013,0
"68898",89811,3
"68899",89811,7
"68900",89811,8
"68901",39391,7
"68902",93370,2
"68903",78207,2
"68904",78207,0
"68905",71686,8
"68906",67927,5
"68907",9268,0
"68908",9268,6
"68909",61687,7
"68910",41450,8
"68911",46570,7
"68912",20170,3
"68913",71403,4
"68914",88109,3
"68915",77294,6
"68916",35957,7
"68917",83720,7
"68918",7839,4
"68919",7839,5
"68920",29670,5
"68921",35275,2
"68922",62324,3
"68923",62324,0
"68924",78485,5
"68925",61703,8
"68926",61703,3
"68927",98149,7
"68928",70017,5
"68929",60676,5
"68930",29783,2
"68931",18969,2
"68932",37797,9
"68933",69987,9
"68934",33383,3
"68935",33383,2
"68936",66323,0
"68937",66323,0
"68938",66323,9
"68939",66323,8
"68940",43693,6
"68941",25180,5
"68942",70268,5
"68943",45862,7
"68944",78140,7
"68945",43101,4
"68946",98678,4
"68947",98678,4
"68948",80521,5
"68949",80521,2
"68950",101743,4
"68951",72041,7
"68952",75609,7
"68953",53544,8
"68954",10832,7
"68955",100166,1
"68956",16370,5
"68957",97379,2
"68958",97379,8
"68959",17730,9
"68960",17730,7
"68961",36236,4
"68962",36236,4
"68963",36236,6
"68964",3829,6
"68965",98548,7
"68966",98548,9
"68967",43620,2
"68968",43620,4
"68969",75,3
"68970",95305,0
"68971",12921,7
"68972",12921,6
"68973",12921,7
"68974",12921,6
"68975",46537,7
"68976",65267,8
"68977",65267,4
"68978",37173,1
"68979",37173,6
"68980",37173,5
"68981",22835,9
"68982",45248,0
"68983",45248,9
"68984",45248,7
"68985",55910,3
"68986",68819,6
"68987",21800,4
"68988",96887,6
"68989",82535,1
"68990",41485,6
"68991",59301,6
"68992",79525,6
"68993",65243,2
"68994",33575,9
"68995",33575,7
"68996",33575,1
"68997",33575,6
"68998",33575,3
"68999",99859,9
"69000",40307,5
"69001",40307,4
"69002",82731,4
"69003",48039,3
"69004",48039,0
"69005",48039,8
"69006",78400,8
"69007",78400,4
"69008",24393,0
"69009",25938,1
"69010",25938,4
"69011",52233,2
"69012",52233,4
"69013",52233,5
"69014",52233,5
"69015",52233,4
"69016",47687,6
"69017",4563,9
"69018",20328,9
"69019",20328,3
"69020",85139,1
"69021",29973,0
"69022",48046,8
"69023",48046,1
"69024",48046,6
"69025",48046,6
"69026",48046,7
"69027",40011,7
"69028",56414,3
"69029",99125,7
"69030",20512,5
"69031",20512,4
"69032",48349,9
"69033",48349,6
"69034",81763,5
"69035",4816,7
"69036",4816,1
"69037",22298,8
"69038",22298,4
"69039",5934,1
"69040",72635,7
"69041",86023,4
"69042",71042,3
"69043",92794,4
"69044",92794,6
"69045",92794,6
"69046",9194,6
"69047",50102,7
"69048",50102,2
"69049",65071,6
"69050",65071,4
"69051",65071,4
"69052",27623,5
"69053",27623,4
"69054",27623,1
"69055",476,7
"69056",31930,1
"69057",31930,9
"69058",86322,9
"69059",86322,8
"69060",27768,1
"69061",26148,9
"69062",41326,2
"69063",77376,0
"69064",86477,5
"69065",86477,4
"69066",86477,2
"69067",86477,9
"69068",42108,8
"69069",40197,0
"69070",41434,3
"69071",41434,0
"69072",93849,9
"69073",92500,6
"69074",24316,6
"69075",24316,7
"69076",24316,2
"69077",24316,1
"69078",24316,9
"69079",65873,9
"69080",92573,2
"69081",64500,2
"69082",64500,4
"69083",64500,9
"69084",77488,4
"69085",33873,6
"69086",78698,2
"69087",59791,0
"69088",14971,2
"69089",71163,6
"69090",100903,9
"69091",100903,6
"69092",100903,2
"69093",42814,9
"69094",69915,7
"69095",69915,3
"69096",69915,8
"69097",47797,4
"69098",48992,9
"69099",2242,0
"69100",71937,3
"69101",28276,9
"69102",28276,2
"69103",24901,3
"69104",24901,0
"69105",24075,3
"69106",24075,5
"69107",90903,0
"69108",17670,9
"69109",17670,5
"69110",38669,8
"69111",31584,0
"69112",31584,8
"69113",93770,7
"69114",29720,1
"69115",29720,8
"69116",29720,4
"69117",20168,2
"69118",82763,7
"69119",46583,5
"69120",46583,4
"69121",59508,8
"69122",76442,2
"69123",76442,0
"69124",24123,6
"69125",24123,4
"69126",61886,8
"69127",61886,0
"69128",69659,9
"69129",69659,5
"69130",102214,7
"69131",102214,0
"69132",56845,8
"69133",49099,9
"69134",32737,4
"69135",32737,6
"69136",32737,7
"69137",85712,8
"69138",16639,4
"69139",2982,2
"69140",38045,2
"69141",85788,6
"69142",1275,8
"69143",61720,4
"69144",51975,6
"69145",51975,7
"69146",24079,1
"69147",90224,3
"69148",90224,7
"69149",90224,0
"69150",62216,9
"69151",62216,7
"69152",25957,8
"69153",9554,1
"69154",30529,4
"69155",22207,2
"69156",25005,3
"69157",74389,6
"69158",59470,6
"69159",59470,5
"69160",59470,6
"69161",23392,1
"69162",23392,1
"69163",23392,9
"69164",12792,8
"69165",12792,1
"69166",12792,3
"69167",12792,7
"69168",12792,9
"69169",31634,5
"69170",31634,9
"69171",31634,5
"69172",102143,8
"69173",102143,9
"69174",102143,8
"69175",27330,2
"69176",27330,7
"69177",6536,5
"69178",6536,5
"69179",63510,6
"69180",17572,3
"69181",55518,1
"69182",55518,1
"69183",1074,9
"69184",23999,3
"69185",74997,9
"69186",74997,6
"69187",91689,0
"69188",3173,5
"69189",4344,2
"69190",4344,5
"69191",16615,0
"69192",9884,8
"69193",74990,1
"69194",74990,5
"69195",40514,7
"69196",314,9
"69197",59063,7
"69198",86019,6
"69199",67943,6
"69200",67943,6
"69201",67943,0
"69202",68971,4
"69203",68971,8
"69204",9385,2
"69205",74196,0
"69206",74196,2
"69207",59079,7
"69208",57,4
"69209",59251,0
"69210",59251,6
"69211",33001,0
"69212",33001,9
"69213",33001,0
"69214",60761,6
"69215",16913,9
"69216",16913,3
"69217",12169,7
"69218",98124,6
"69219",4576,4
"69220",71238,2
"69221",81809,5
"69222",39172,7
"69223",60017,6
"69224",68456,1
"69225",99006,9
"69226",99006,6
"69227",10339,1
"69228",91794,1
"69229",91794,4
"69230",91794,1
"69231",30661,2
"69232",23731,5
"69233",34084,0
"69234",98300,0
"69235",67686,1
"69236",16252,6
"69237",39860,3
"69238",39860,3
"69239",39860,0
"69240",39860,6
"69241",16787,5
"69242",92543,1
"69243",45897,8
"69244",35966,8
"69245",35966,7
"69246",27170,8
"69247",27170,6
"69248",27170,0
"69249",22957,5
"69250",16223,3
"69251",36176,1
"69252",36176,9
"69253",18370,9
"69254",31974,1
"69255",31974,4
"69256",33852,5
"69257",38099,2
"69258",22540,2
"69259",57754,5
"69260",62085,9
"69261",87171,4
"69262",87171,3
"69263",27745,7
"69264",98198,3
"69265",39790,3
"69266",57895,3
"69267",57895,8
"69268",57895,5
"69269",68579,6
"69270",28057,6
"69271",28057,5
"69272",45690,9
"69273",45690,0
"69274",45690,3
"69275",45690,3
"69276",45690,3
"69277",45690,7
"69278",85780,8
"69279",85780,2
"69280",85780,3
"69281",85780,1
"69282",85780,8
"69283",85780,0
"69284",1069,7
"69285",82917,9
"69286",57053,6
"69287",57053,7
"69288",101678,3
"69289",31085,5
"69290",31085,6
"69291",31085,1
"69292",5913,4
"69293",5913,0
"69294",5913,7
"69295",5913,5
"69296",95810,5
"69297",95810,1
"69298",49358,8
"69299",49358,2
"69300",22844,7
"69301",22844,5
"69302",102234,6
"69303",18611,0
"69304",18611,3
"69305",18611,7
"69306",84884,0
"69307",92513,8
"69308",69262,5
"69309",69262,5
"69310",70677,8
"69311",1320,5
"69312",26650,4
"69313",26650,4
"69314",62067,0
"69315",62067,2
"69316",101241,3
"69317",23350,9
"69318",9276,7
"69319",69392,5
"69320",69392,1
"69321",69392,8
"69322",69392,5
"69323",33393,2
"69324",33393,0
"69325",33393,0
"69326",33393,4
"69327",33393,9
"69328",66444,7
"69329",639,5
"69330",12190,2
"69331",8606,0
"69332",8606,0
"69333",83764,0
"69334",83764,3
"69335",83764,9
"69336",1127,5
"69337",65153,8
"69338",65153,8
"69339",65153,5
"69340",91550,2
"69341",91351,6
"69342",34048,2
"69343",72768,7
"69344",34116,5
"69345",34116,7
"69346",51392,1
"69347",100132,1
"69348",95750,1
"69349",2342,0
"69350",82890,6
"69351",12567,1
"69352",73335,5
"69353",73335,7
"69354",26535,3
"69355",26535,4
"69356",47276,6
"69357",47276,2
"69358",77432,7
"69359",59216,3
"69360",59216,1
"69361",59216,1
"69362",59216,6
"69363",59216,6
"69364",59216,0
"69365",59216,3
"69366",84500,3
"69367",75855,9
"69368",75855,2
"69369",4275,4
"69370",47621,9
"69371",84391,6
"69372",84391,4
"69373",56367,0
"69374",89281,2
"69375",89281,8
"69376",89281,7
"69377",89281,7
"69378",23754,6
"69379",23754,4
"69380",23754,7
"69381",1826,6
"69382",78758,6
"69383",89657,1
"69384",89657,9
"69385",37660,0
"69386",37660,3
"69387",40133,1
"69388",2037,6
"69389",12477,5
"69390",12477,7
"69391",12477,3
"69392",12477,5
"69393",12477,7
"69394",23358,0
"69395",17146,1
"69396",17146,8
"69397",54263,6
"69398",54263,1
"69399",7022,7
"69400",42387,0
"69401",42387,8
"69402",42387,6
"69403",88560,0
"69404",32858,2
"69405",73913,1
"69406",13959,8
"69407",37216,1
"69408",40767,0
"69409",25529,0
"69410",25529,9
"69411",56544,8
"69412",66832,6
"69413",71696,1
"69414",71696,7
"69415",71696,9
"69416",21029,6
"69417",21029,7
"69418",15287,1
"69419",7316,6
"69420",49934,4
"69421",75865,3
"69422",30420,1
"69423",75005,3
"69424",75005,5
"69425",75005,7
"69426",70709,1
"69427",12563,1
"69428",27497,8
"69429",22120,7
"69430",26166,5
"69431",83203,3
"69432",83203,5
"69433",58156,0
"69434",61075,0
"69435",61075,9
"69436",61075,3
"69437",61075,1
"69438",61075,2
"69439",19392,3
"69440",65863,5
"69441",65863,0
"69442",64850,1
"69443",68521,1
"69444",3627,1
"69445",20520,9
"69446",93881,4
"69447",93881,7
"69448",93881,0
"69449",31636,4
"69450",31636,5
"69451",31636,1
"69452",31636,8
"69453",92826,2
"69454",31831,4
"69455",31831,7
"69456",15282,4
"69457",20001,4
"69458",97819,7
"69459",97819,4
"69460",30860,8
"69461",62537,0
"69462",100125,6
"69463",12595,2
"69464",98658,4
"69465",84216,4
"69466",84216,1
"69467",84216,4
"69468",40450,2
"69469",36064,7
"69470",21854,2
"69471",40251,9
"69472",9576,1
"69473",9576,3
"69474",62753,6
"69475",48550,6
"69476",54166,3
"69477",54166,3
"69478",54818,2
"69479",9935,2
"69480",30863,8
"69481",98112,0
"69482",3762,6
"69483",62669,9
"69484",3074,0
"69485",38488,5
"69486",23278,9
"69487",23278,7
"69488",99289,1
"69489",11524,4
"69490",11524,5
"69491",8472,5
"69492",8472,2
"69493",8472,0
"69494",53890,2
"69495",53890,6
"69496",94788,5
"69497",90192,1
"69498",90192,7
"69499",90192,2
"69500",13725,0
"69501",26505,4
"69502",80396,4
"69503",26237,7
"69504",22360,3
"69505",21136,8
"69506",9800,0
"69507",23765,8
"69508",12175,4
"69509",12175,5
"69510",46068,1
"69511",46068,1
"69512",21687,2
"69513",69636,7
"69514",69636,4
"69515",69636,8
"69516",43356,7
"69517",96928,7
"69518",96928,5
"69519",34686,4
"69520",59927,5
"69521",30153,2
"69522",8986,3
"69523",54235,8
"69524",85136,1
"69525",85136,4
"69526",38116,0
"69527",38116,5
"69528",38116,9
"69529",92418,6
"69530",93918,8
"69531",93918,7
"69532",93918,8
"69533",93918,6
"69534",8951,6
"69535",8951,8
"69536",23513,0
"69537",23513,6
"69538",23513,2
"69539",97923,6
"69540",15871,5
"69541",95706,3
"69542",15430,8
"69543",74866,2
"69544",79246,8
"69545",77952,1
"69546",80567,4
"69547",51743,8
"69548",51743,7
"69549",56654,6
"69550",66964,4
"69551",66964,0
"69552",66964,3
"69553",66964,9
"69554",92835,0
"69555",72633,1
"69556",72633,6
"69557",19731,1
"69558",16507,5
"69559",16507,7
"69560",16507,2
"69561",16507,9
"69562",37084,3
"69563",43871,7
"69564",97349,1
"69565",73930,1
"69566",52642,0
"69567",52642,0
"69568",2953,7
"69569",91449,4
"69570",91449,9
"69571",91449,4
"69572",13926,1
"69573",60084,8
"69574",39261,7
"69575",39261,6
"69576",39261,9
"69577",42909,6
"69578",42909,9
"69579",42909,8
"69580",64764,1
"69581",64764,7
"69582",85669,9
"69583",85669,9
"69584",85669,2
"69585",21781,2
"69586",64637,9
"69587",64637,0
"69588",64637,5
"69589",64637,4
"69590",2755,6
"69591",99735,0
"69592",99735,4
"69593",99735,1
"69594",5709,3
"69595",5709,0
"69596",5709,6
"69597",5709,3
"69598",88746,7
"69599",39604,7
"69600",39604,9
"69601",39604,0
"69602",39604,4
"69603",3210,5
"69604",50462,3
"69605",10561,1
"69606",28754,1
"69607",86533,1
"69608",61786,2
"69609",32128,5
"69610",10381,3
"69611",51334,0
"69612",51334,5
"69613",38092,1
"69614",49903,5
"69615",28882,8
"69616",4171,4
"69617",68817,6
"69618",68817,2
"69619",31835,9
"69620",820,5
"69621",820,7
"69622",87076,0
"69623",69645,4
"69624",58769,0
"69625",40290,4
"69626",40290,2
"69627",40290,4
"69628",11868,9
"69629",35900,5
"69630",35900,8
"69631",35900,7
"69632",35900,2
"69633",12132,1
"69634",66325,5
"69635",76565,5
"69636",63718,8
"69637",63718,5
"69638",63718,3
"69639",84923,6
"69640",33290,4
"69641",33290,1
"69642",33290,0
"69643",17466,1
"69644",17086,3
"69645",17086,8
"69646",88356,9
"69647",88356,8
"69648",13745,8
"69649",88983,0
"69650",72464,5
"69651",63391,7
"69652",63391,5
"69653",63391,8
"69654",63391,7
"69655",63391,0
"69656",69572,1
"69657",40577,2
"69658",40577,7
"69659",81197,6
"69660",16324,6
"69661",16324,3
"69662",68814,0
"69663",68814,6
"69664",100416,1
"69665",47694,6
"69666",26789,3
"69667",26789,3
"69668",100951,4
"69669",100951,8
"69670",11250,3
"69671",3,0
"69672",35719,0
"69673",19894,4
"69674",19894,9
"69675",70966,6
"69676",15073,9
"69677",71193,0
"69678",49047,7
"69679",28883,8
"69680",85725,1
"69681",85725,4
"69682",85725,3
"69683",30673,8
"69684",30673,2
"69685",41826,9
"69686",92082,8
"69687",91565,0
"69688",5850,4
"69689",39093,4
"69690",39093,5
"69691",50942,8
"69692",50942,3
"69693",50942,3
"69694",50942,4
"69695",45905,1
"69696",45905,7
"69697",28490,8
"69698",84548,5
"69699",45719,1
"69700",43612,9
"69701",9571,9
"69702",8402,1
"69703",8402,1
"69704",387,1
"69705",387,7
"69706",30664,2
"69707",944,5
"69708",944,1
"69709",11372,9
"69710",74771,7
"69711",91788,1
"69712",91788,6
"69713",67559,7
"69714",5547,3
"69715",5547,2
"69716",5547,4
"69717",5547,0
"69718",85583,4
"69719",85583,6
"69720",21557,8
"69721",52391,5
"69722",52391,3
"69723",52391,8
"69724",52391,5
"69725",52391,0
"69726",52391,1
"69727",56151,9
"69728",56151,3
"69729",56151,8
"69730",88337,4
"69731",65790,3
"69732",92345,6
"69733",51417,2
"69734",20807,6
"69735",12195,2
"69736",33556,8
"69737",12050,0
"69738",12050,0
"69739",12050,2
"69740",25026,0
"69741",53120,1
"69742",98549,6
"69743",98549,4
"69744",70959,3
"69745",70959,9
"69746",14105,1
"69747",14105,7
"69748",69004,9
"69749",16248,0
"69750",22699,6
"69751",22699,4
"69752",22699,7
"69753",22699,6
"69754",61955,0
"69755",18799,5
"69756",22560,1
"69757",22560,3
"69758",22560,2
"69759",38153,9
"69760",50568,9
"69761",50568,5
"69762",7225,3
"69763",7225,0
"69764",38563,8
"69765",25494,0
"69766",25494,4
"69767",1765,0
"69768",49046,0
"69769",49046,1
"69770",79281,7
"69771",100779,3
"69772",57776,8
"69773",57776,8
"69774",372,8
"69775",47974,4
"69776",67316,8
"69777",34676,7
"69778",92207,8
"69779",92207,7
"69780",51024,0
"69781",51024,3
"69782",62845,0
"69783",16662,3
"69784",61729,1
"69785",61729,8
"69786",2450,6
"69787",2450,4
"69788",4887,8
"69789",4887,8
"69790",4887,6
"69791",43167,3
"69792",43167,1
"69793",43167,6
"69794",48067,5
"69795",73364,4
"69796",73364,2
"69797",73364,6
"69798",41556,8
"69799",10249,1
"69800",10249,5
"69801",10249,4
"69802",10249,5
"69803",15722,0
"69804",15722,8
"69805",16591,5
"69806",16591,3
"69807",30320,5
"69808",30320,1
"69809",83494,5
"69810",66868,1
"69811",71385,1
"69812",87954,4
"69813",18740,0
"69814",26780,5
"69815",97645,7
"69816",93198,6
"69817",47442,1
"69818",49969,5
"69819",49969,9
"69820",79635,5
"69821",79635,8
"69822",83093,8
"69823",30092,1
"69824",63676,6
"69825",38420,0
"69826",38420,5
"69827",62758,3
"69828",62758,8
"69829",36463,2
"69830",81312,0
"69831",81312,4
"69832",24892,3
"69833",24892,1
"69834",24892,5
"69835",24892,4
"69836",77578,9
"69837",10050,4
"69838",10050,1
"69839",43876,9
"69840",72411,8
"69841",18638,9
"69842",50028,2
"69843",50028,5
"69844",85217,6
"69845",85217,8
"69846",38012,3
"69847",38012,4
"69848",76157,8
"69849",59797,9
"69850",33796,5
"69851",33796,5
"69852",34619,8
"69853",90544,9
"69854",66490,4
"69855",94316,0
"69856",71749,0
"69857",36681,1
"69858",43882,3
"69859",10464,1
"69860",10464,1
"69861",10464,6
"69862",18652,0
"69863",18652,4
"69864",11911,6
"69865",86393,3
"69866",50960,0
"69867",51151,6
"69868",60614,0
"69869",28764,1
"69870",28764,0
"69871",66995,8
"69872",17499,8
"69873",31674,1
"69874",91608,8
"69875",91608,2
"69876",25567,4
"69877",25567,8
"69878",25567,0
"69879",25567,4
"69880",72574,7
"69881",72574,7
"69882",96713,2
"69883",70853,1
"69884",70853,7
"69885",78696,1
"69886",78696,1
"69887",78696,4
"69888",78696,3
"69889",78696,8
"69890",39804,9
"69891",63111,0
"69892",28848,2
"69893",28848,6
"69894",38288,7
"69895",38288,4
"69896",86641,9
"69897",74796,9
"69898",74796,4
"69899",74796,7
"69900",51687,4
"69901",11238,1
"69902",57093,2
"69903",61551,8
"69904",61551,6
"69905",61551,4
"69906",61551,5
"69907",25800,6
"69908",78688,1
"69909",63607,4
"69910",31899,5
"69911",31899,0
"69912",31899,9
"69913",31899,1
"69914",68571,3
"69915",57845,6
"69916",12388,6
"69917",12388,8
"69918",63754,1
"69919",63754,1
"69920",36078,1
"69921",20212,2
"69922",20212,6
"69923",20212,5
"69924",20212,5
"69925",19400,9
"69926",19400,2
"69927",79853,0
"69928",44698,3
"69929",45337,1
"69930",45337,9
"69931",68473,2
"69932",44901,7
"69933",44901,5
"69934",9249,2
"69935",1860,1
"69936",1860,6
"69937",1860,2
"69938",34897,7
"69939",66026,7
"69940",66026,9
"69941",84455,6
"69942",84455,5
"69943",84455,1
"69944",84455,1
"69945",84455,2
"69946",38075,6
"69947",49107,7
"69948",49107,3
"69949",13557,2
"69950",13557,9
"69951",78886,6
"69952",78886,7
"69953",8948,4
"69954",83199,9
"69955",1451,3
"69956",13880,2
"69957",76210,7
"69958",33625,6
"69959",33625,8
"69960",71582,9
"69961",96064,7
"69962",24882,3
"69963",24882,5
"69964",24882,6
"69965",24882,6
"69966",24882,9
"69967",19426,6
"69968",79311,7
"69969",79311,5
"69970",75083,9
"69971",3584,9
"69972",20093,0
"69973",26329,2
"69974",26329,1
"69975",16757,9
"69976",60493,4
"69977",60493,8
"69978",53030,2
"69979",23314,5
"69980",23314,1
"69981",64376,3
"69982",86985,7
"69983",65967,0
"69984",2817,9
"69985",6691,7
"69986",6691,5
"69987",73068,4
"69988",94652,8
"69989",41840,4
"69990",6056,5
"69991",52944,2
"69992",52944,3
"69993",52944,9
"69994",52944,7
"69995",39690,2
"69996",39690,3
"69997",39690,0
"69998",72206,5
"69999",72206,2
"70000",72206,0
"70001",72206,8
"70002",72206,9
"70003",77761,7
"70004",66087,9
"70005",77622,4
"70006",77622,8
"70007",77622,4
"70008",28725,3
"70009",28725,4
"70010",28725,2
"70011",28725,7
"70012",101842,5
"70013",101842,5
"70014",97743,7
"70015",97743,2
"70016",89339,4
"70017",8916,3
"70018",8916,8
"70019",92492,9
"70020",94225,4
"70021",39457,1
"70022",39457,8
"70023",83137,6
"70024",69311,5
"70025",14306,5
"70026",91682,4
"70027",87501,5
"70028",78233,8
"70029",24642,2
"70030",24642,7
"70031",92682,6
"70032",92682,8
"70033",92682,5
"70034",92682,1
"70035",81592,0
"70036",81592,6
"70037",39787,9
"70038",46598,2
"70039",83928,6
"70040",83928,8
"70041",17978,9
"70042",17978,5
"70043",8187,3
"70044",23300,1
"70045",97685,5
"70046",43978,2
"70047",17023,7
"70048",88679,6
"70049",95380,7
"70050",95380,0
"70051",95380,5
"70052",79913,2
"70053",79913,6
"70054",34023,4
"70055",34023,5
"70056",34023,6
"70057",34023,7
"70058",81055,3
"70059",72859,2
"70060",55405,2
"70061",61104,4
"70062",61104,6
"70063",35394,2
"70064",43701,9
"70065",43701,2
"70066",55228,9
"70067",66896,2
"70068",82961,9
"70069",82961,5
"70070",13144,3
"70071",13144,3
"70072",13144,0
"70073",13144,6
"70074",13144,4
"70075",74930,5
"70076",91705,5
"70077",91705,9
"70078",91705,2
"70079",91705,9
"70080",91705,6
"70081",42840,0
"70082",42840,5
"70083",42840,9
"70084",42840,0
"70085",69949,3
"70086",69949,6
"70087",96749,2
"70088",70381,8
"70089",21763,1
"70090",29235,6
"70091",29235,3
"70092",29235,6
"70093",32045,5
"70094",67206,0
"70095",44410,8
"70096",44410,3
"70097",13130,8
"70098",13130,3
"70099",13130,0
"70100",13130,7
"70101",13130,7
"70102",57573,4
"70103",36224,8
"70104",36224,2
"70105",36224,4
